Label,Id,timeset,v_name,v_kindom,v_phylum,v_class,v_order,v_family,v_genus,v_species,v_partition,v_group,v_taxa,v_function,v_process,v_frequency,v_niche,v_modularity,v_degree,v_betweenness,v_closeness,closeness_w,norm_closeness_w,Feature_ID,MRA,Nitrifiers,Denitrifiers,Anammox,DNRA,PAOs,GAOs,SRB,SOB,Filamentous,Acetogen,Methanogen,Fermenter,Sugars,Lipids,Proteins,Unassigned
ASV4259,n120,NA,ASV4259,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,midas_s_3982,above,rare,others,Proteins,C_cycle,0.023609,18.732115,9,28,3008,3.00E-06,1130.656114,0.226538993,5aaccacd79c41ea2fac25080f88c5eeb,2.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV426,n3566,NA,ASV426,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,midas_g_3186,midas_s_10865,above,intermediate,core,Unassigned,Unassigned,0.224283,140.607843,7,6,5713,3.00E-06,863.3625971,0.17298389,d2d8ad3b73fa44f4a0be38365eaf2f1f,0.000434502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4261,n2066,NA,ASV4261,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,midas_s_1252,neutral,rare,others,Sugars,C_cycle,0.010961,10.682577,2,55,15442,3.00E-06,1217.276,0.24389421,5f4a00a11136ef6b0ea73b91f33de92e,1.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV4262,n521,NA,ASV4262,Bacteria,Patescibacteria,WWE3,midas_o_11333,midas_f_49751,midas_g_49751,midas_s_49751,above,rare,others,Unassigned,Unassigned,0.051433,14.923591,5,6,77,3.00E-06,999.7668228,0.20031393,f690854f9514a583802ebe8aaad2a283,2.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4264,n3237,NA,ASV4264,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,midas_s_32777,above,rare,others,Denitrifiers/Lipids/Proteins,N_remove,0.017707,17.902894,3,36,14041,3.00E-06,1159.842118,0.23238672,beff0f21f7d3d663327fbb96bc51afb8,1.88E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ASV4265,n4882,NA,ASV4265,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,Unknown,neutral,rare,others,Unassigned,Unassigned,0.01602,5.548139,12,47,1789,3.00E-06,1109.016692,0.222203304,2f180a51504c916a47ad158688da33fc,3.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4267,n206,NA,ASV4267,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,midas_g_1040,Unknown,neutral,rare,others,Unassigned,Unassigned,0.014334,7.465859,2,1,0,3.00E-06,657.2229998,0.131681627,f03c6843e837aaa4aee5979feca03d2a,2.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4268,n2964,NA,ASV4268,Bacteria,Acidobacteriota,Blastocatellia,11_24,midas_f_14138,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.041315,28.82548,16,81,2763,3.00E-06,1194.488776,0.239328547,3c59189f23426c785a00f7e7f0cdc9d9,2.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4269,n731,NA,ASV4269,Bacteria,Acidobacteriota,Blastocatellia,11_24,midas_f_1424,midas_g_1424,midas_s_3163,above,rare,others,Unassigned,Unassigned,0.019393,13.72465,3,30,13550,3.00E-06,1100.824884,0.220561988,78cd0b54dda6bf6039b5864f00d3fbb2,2.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV427,n2028,NA,ASV427,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unknown,below,intermediate,others,Denitrifiers/Sugars/Lipids/Proteins,N_remove,0.093592,24.107494,7,26,8357,3.00E-06,1055.320875,0.211444776,80937954b595781f3c64d11de85175a7,0.000456392,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV4270,n4538,NA,ASV4270,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomonas,Unknown,above,rare,others,Unassigned,Unassigned,0.021079,18.239928,7,74,13847,3.00E-06,1187.888641,0.238006139,c771ce04a222611c56953ef2cbf29300,2.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4272,n2652,NA,ASV4272,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,Unknown,above,rare,others,Sugars,C_cycle,0.065767,61.698694,8,12,7,3.00E-06,1082.280442,0.216846412,9cb7f389ab61208df67e2cf81100655d,2.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV4274,n802,NA,ASV4274,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,midas_g_23911,Unknown,above,rare,others,Unassigned,Unassigned,0.067454,61.317558,8,156,4278,3.00E-06,1344.651617,0.269415271,089d39ef8213f57eb7f1211e4e7bbdfe,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4276,n3057,NA,ASV4276,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.031197,18.947968,5,13,6,3.00E-06,1023.61472,0.20509211,f7372a710d130edad4d8ac95e48896d3,1.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4277,n1581,NA,ASV4277,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,midas_g_2383,Unknown,above,rare,others,Unassigned,Unassigned,0.020236,12.881345,4,4,6183,3.00E-06,892.493018,0.17882048,87252837a92a8efcc7a44451e8eefeff,2.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4278,n3258,NA,ASV4278,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,midas_s_24803,above,rare,others,Sugars,C_cycle,0.037943,27.615859,5,12,1454,3.00E-06,936.2343526,0.187584523,6b5e0c63029cddd63c8a49ea3074bb72,2.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV4279,n4406,NA,ASV4279,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,midas_g_20699,midas_s_20699,above,rare,others,Unassigned,Unassigned,0.083474,50.111024,3,8,528,3.00E-06,1019.256356,0.204218865,7e51ed63a149e40c55c53db93b5370f8,2.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV428,n2145,NA,ASV428,Bacteria,SAR324_cladeMarine_group_B,midas_c_814,midas_o_928,midas_f_50335,midas_g_50335,Unknown,above,intermediate,core,Unassigned,Unassigned,0.5,330.387531,9,18,10145,3.00E-06,1140.984482,0.228608392,b75ee709949995ec8c2b8d97349ec842,0.000460698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4280,n1513,NA,ASV4280,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,midas_f_1792,midas_g_1792,midas_s_3122,above,rare,others,Unassigned,Unassigned,0.061551,38.627424,2,1,0,3.00E-06,759.1507433,0.152103936,18c8e561282fb486354172039946557c,2.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4281,n3761,NA,ASV4281,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,midas_s_6491,neutral,rare,others,Proteins,C_cycle,0.011804,9.260668,7,18,35369,3.00E-06,1019.912409,0.204350312,90347a6c50b47a55dfbb1ccd458a6c9d,2.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV4282,n2814,NA,ASV4282,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,midas_g_4351,midas_s_4351,above,rare,others,Unassigned,Unassigned,0.071669,67.261321,5,1,0,3.00E-06,773.7225419,0.155023551,43ef5237004d4c4358fd7997fab872a5,2.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4283,n4318,NA,ASV4283,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,midas_g_2842,midas_s_50932,above,rare,others,Unassigned,Unassigned,0.024452,8.727596,5,7,1151,3.00E-06,924.5456607,0.185242569,f2c127d6c65894d57e7977bbfb94689b,2.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4289,n2764,NA,ASV4289,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinimonadaceae,Chitinimonas,midas_s_52131,above,rare,others,Unassigned,Unassigned,0.043002,34.082912,5,5,19059,3.00E-06,931.6301893,0.18666203,fa095f9c0283842a0159e7660c48674a,2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV429,n3895,NA,ASV429,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,midas_g_1586,midas_s_1586,above,intermediate,core,Unassigned,Unassigned,0.220067,113.659266,5,3,662,3.00E-06,838.1373858,0.167929751,3948597ed0f6de0ebf501cad18f89169,0.000444924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4290,n3749,NA,ASV4290,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,Unknown,neutral,rare,others,Unassigned,Unassigned,0.010118,3.946251,11,6,2514,3.00E-06,1014.863208,0.203338651,b504136d309cecc700a3f4b4e885c1f6,2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4292,n4790,NA,ASV4292,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_156,Unknown,above,rare,others,Unassigned,Unassigned,0.03457,16.895385,6,13,5064,3.00E-06,973.3654621,0.195024136,8cb1d8cb02b9cb949833c27f8c765d47,2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4294,n64,NA,ASV4294,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,midas_g_27670,midas_s_27670,above,rare,others,Unassigned,Unassigned,0.064081,49.6522,9,2,424,3.00E-06,879.439424,0.176205054,1cb6baa517ff2dfbe3ff0d4f22b9b3c6,2.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4296,n217,NA,ASV4296,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_3092,midas_g_6611,midas_s_70959,above,rare,others,Unassigned,Unassigned,0.05059,46.263056,9,68,75665,3.00E-06,1251.334236,0.25071814,8bb63c54d7e18256e72fa838b04eb2a7,2.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4298,n2950,NA,ASV4298,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,Unknown,above,rare,others,Sugars,C_cycle,0.031197,26.66878,5,6,410,3.00E-06,802.6196184,0.160813388,6b00ebe23988d37fa2efcd223206002a,2.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV43,n2809,NA,ASV43,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Ca_Epiflobacter,Unknown,below,abundant,core,Proteins,C_cycle,0.447723,139.326922,4,9,2376,3.00E-06,957.5014218,0.191845606,e51072f054476c7d775a498ebc7dfcb7,0.002720767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV430,n2109,NA,ASV430,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,midas_s_1520,above,intermediate,others,Sugars/Lipids/Proteins,C_cycle,0.232715,73.544468,5,1,0,3.00E-06,784.0867549,0.157100131,83d81cc9bbe0858fbefef4d8e0beab99,0.000421505,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV4300,n528,NA,ASV4300,Bacteria,Patescibacteria,Parcubacteria,Ca_Moranbacteria,midas_f_17639,midas_g_17796,midas_s_25737,above,rare,others,Unassigned,Unassigned,0.064924,53.531993,8,74,444,3.00E-06,1185.374515,0.237502407,40284f1752fe63db2e66878e532e8bad,1.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4301,n1762,NA,ASV4301,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,midas_g_2563,Unknown,above,rare,others,Unassigned,Unassigned,0.041315,14.526347,8,38,65270,3.00E-06,1172.708596,0.234964656,a48db114d0f9be5c5e6cb6fc30eb0830,2.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4302,n927,NA,ASV4302,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_35394,midas_s_35394,neutral,rare,others,Unassigned,Unassigned,0.010961,5.452893,3,28,23471,3.00E-06,1124.003527,0.225206076,125ff3a1c709cc6aeae6370c25db28a4,1.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4303,n3866,NA,ASV4303,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_9055,midas_s_9055,above,rare,others,Unassigned,Unassigned,0.022766,10.747589,5,7,4398,3.00E-06,928.1075546,0.185956232,26bc4c0d910d3a4912fa86f6236ad5a4,2.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4304,n2256,NA,ASV4304,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_1336,midas_s_29708,neutral,rare,others,Unassigned,Unassigned,0.010961,11.292238,13,53,31594,3.00E-06,1177.776382,0.235980041,0eb846a24bbf3c01aba0dc9ccba3793a,2.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4306,n1972,NA,ASV4306,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,midas_g_5991,midas_s_24409,above,rare,others,Unassigned,Unassigned,0.060708,50.495707,3,20,7531,3.00E-06,1096.044355,0.219604159,8cd464e8897fd5dc83f2a9a20cbaa138,2.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4307,n3600,NA,ASV4307,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.028668,10.329908,5,23,15141,3.00E-06,1056.268676,0.211634678,0f9d3359a21a488c80fbebc739254d3b,2.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4309,n4339,NA,ASV4309,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,midas_g_5022,Unknown,above,rare,others,Unassigned,Unassigned,0.028668,14.111262,12,24,15174,3.00E-06,1058.927524,0.212167406,9d490927cd073f9f1e19f857d6bafbb0,2.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV431,n3867,NA,ASV431,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Byssovorax,midas_s_9277,above,intermediate,core,Sugars,C_cycle,0.274874,72.782598,4,19,28147,3.00E-06,1125.03347,0.225412436,41fdb707713f29fa50e3632a8516c4bc,0.000419855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV4311,n3572,NA,ASV4311,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Unknown,Unknown,neutral,rare,others,Unassigned,Unassigned,0.015177,13.106722,2,26,2825,3.00E-06,1131.970386,0.226802321,d107c8a9f8f7e834276bab51f9e6a745,2.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4312,n3289,NA,ASV4312,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,midas_g_2555,midas_s_7098,above,rare,others,Unassigned,Unassigned,0.039629,24.889596,5,7,2015,3.00E-06,989.8304778,0.198323077,b8da0de4ae6b49e77f3666c1f43352ca,2.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4313,n1478,NA,ASV4313,Bacteria,Patescibacteria,Parcubacteria,midas_o_61556,midas_f_61556,midas_g_61556,midas_s_61556,above,rare,others,Unassigned,Unassigned,0.049747,25.997028,9,4,0,3.00E-06,980.8048524,0.196514697,de8c371165f36ca63069e5522fe91047,2.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4314,n1820,NA,ASV4314,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,midas_g_11104,midas_s_11406,above,rare,others,Unassigned,Unassigned,0.083474,72.75357,9,26,6788,3.00E-06,1165.465228,0.23351337,30f47d7ea4bbb24d5ee16cc19d21f59c,2.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4315,n3034,NA,ASV4315,Bacteria,Desulfobacterota,midas_c_41,midas_o_918,midas_f_918,midas_g_2154,midas_s_2154,above,rare,others,Unassigned,Unassigned,0.065767,44.551083,5,2,0,3.00E-06,869.3745054,0.17418844,d0dad8107b0baf227ea7bf2b46a721ec,2.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4316,n3425,NA,ASV4316,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,midas_g_68336,midas_s_68336,neutral,rare,others,Unassigned,Unassigned,0.014334,11.986173,9,52,6913,3.00E-06,1262.137829,0.252882755,aff03e3a94ae469072bcb32a58cc67dd,3.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4318,n4688,NA,ASV4318,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_22590,midas_s_22590,above,rare,others,Unassigned,Unassigned,0.024452,16.215423,1,2,0,3.00E-06,885.439603,0.177407254,a22a81b3f79fe52da9203ed327a422c4,2.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV432,n1462,NA,ASV432,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,below,intermediate,others,Denitrifiers/Filamentous/Sugars/Lipids/Proteins,N_remove,0.060708,6.386584,7,22,119,3.00E-06,995.2699515,0.199412934,889b3824f9f3709fc805ea887f859e90,0.000446735,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
ASV4322,n3202,NA,ASV4322,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,midas_f_2,midas_g_2044,midas_s_22538,above,rare,others,Unassigned,Unassigned,0.043845,33.866416,4,16,19952,3.00E-06,1027.138131,0.205798063,a2948ad7e178539d48512f9e8fcb8eb1,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4323,n235,NA,ASV4323,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Unknown,above,rare,others,Denitrifiers/Sugars/Lipids/Proteins,N_remove,0.025295,23.213723,16,147,65172,3.00E-06,1335.672458,0.267616201,a7944b1fbc7bf00b0f0f05df9e103198,2.64E-05,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV4325,n3283,NA,ASV4325,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,Unknown,above,rare,others,Fermenter/Sugars,C_cycle,0.036256,30.874127,1,1,0,3.00E-06,795.2037253,0.159327535,1c572c54d337a9134b05041d03eba86c,2.47E-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ASV4326,n2053,NA,ASV4326,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,above,rare,others,Unassigned,Unassigned,0.061551,13.91373,8,16,1,3.00E-06,1071.550716,0.214696597,515b8dadc1077f304400eb7633b9ca59,2.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4327,n2731,NA,ASV4327,Bacteria,Planctomycetota,OM190,midas_o_2104,midas_f_2104,midas_g_4089,midas_s_25883,above,rare,others,Unassigned,Unassigned,0.036256,33.998846,3,6,4117,3.00E-06,984.2207942,0.197199117,6b832d046f4544a9d49829abef15aab5,2.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV433,n4457,NA,ASV433,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,Unknown,below,intermediate,others,SOB/Filamentous/Sugars/Lipids/Proteins,S_remove,0.15683,80.520279,5,28,10025,3.00E-06,1030.656388,0.206502983,e25ef47f374d93454b340499c284a37e,0.000448626,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
ASV4330,n487,NA,ASV4330,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,midas_s_52481,above,rare,others,Unassigned,Unassigned,0.048904,32.208511,19,5,272,3.00E-06,884.0727062,0.177133381,5b765cbf8247c73092a5ec42218b0cac,2.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4333,n2101,NA,ASV4333,Bacteria,Planctomycetota,Phycisphaerae,mle1-8,midas_f_1686,midas_g_16785,midas_s_16785,above,rare,others,Unassigned,Unassigned,0.031197,9.065757,4,10,13737,3.00E-06,967.1943545,0.193787689,7d2f03cf2a339a1dc9816fcf93731a5c,2.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4334,n597,NA,ASV4334,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,midas_s_26613,neutral,rare,others,Unassigned,Unassigned,0.011804,13.256376,4,16,23021,3.00E-06,1058.281816,0.212038032,fad68af8e643a7c5b699fefe84a4842f,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4336,n2886,NA,ASV4336,Bacteria,Latescibacterota,midas_c_18,midas_o_753,midas_f_753,midas_g_753,midas_s_7564,above,rare,others,Unassigned,Unassigned,0.021079,11.51167,4,29,47323,3.00E-06,1093.684947,0.219131426,fb526e900d5df7ba668a5159adeeaac5,2.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4337,n577,NA,ASV4337,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,Unknown,above,rare,others,Denitrifiers/Proteins,N_remove,0.029511,23.733937,16,66,15125,3.00E-06,1202.409429,0.240915534,531e88e69498d0a3ced0cc892e875993,3.35E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV4338,n847,NA,ASV4338,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_2362,midas_g_13765,Unknown,above,rare,others,Unassigned,Unassigned,0.028668,18.613232,7,3,7163,3.00E-06,763.8973747,0.153054974,599eea91192a7a7cc53694ca7799a258,2.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4339,n1940,NA,ASV4339,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,midas_s_50968,neutral,rare,others,Filamentous/Proteins,Foaming,0.01602,3.756045,2,14,2,3.00E-06,1008.12146,0.20198787,da95059d70300111c7e409ff878cd4b2,2.70E-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ASV434,n1800,NA,ASV434,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Ca_Epiflobacter,midas_s_317,below,intermediate,others,Proteins,C_cycle,0.15683,78.796097,8,14,4076,3.00E-06,1096.501055,0.219695663,b434529c5c3575f4d9108cd572530614,0.000435669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV4341,n2261,NA,ASV4341,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Lacibacter,midas_s_26863,neutral,rare,others,Sugars/Proteins,C_cycle,0.012648,9.561534,5,2,0,3.00E-06,749.9530417,0.150261078,a4f3303d62b7c0c20ec8fdf8ea560572,2.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ASV4343,n1555,NA,ASV4343,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,midas_g_18382,Unknown,neutral,rare,others,Unassigned,Unassigned,0.010118,11.642653,6,83,13397,3.00E-06,1252.237921,0.250899203,d562552eb9da58cffbcdc9c55d669017,2.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4345,n3502,NA,ASV4345,Bacteria,Myxococcota,Polyangia,mle1-27,midas_f_990,midas_g_990,midas_s_8243,above,rare,others,Unassigned,Unassigned,0.032884,16.114601,5,5,4820,3.00E-06,890.3656544,0.178394241,496f2d209d86b2c9a911d9f3f918743c,2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4348,n2082,NA,ASV4348,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,midas_f_973,midas_g_973,midas_s_4785,neutral,rare,others,Unassigned,Unassigned,0.010961,9.248009,4,18,5542,3.00E-06,1058.616811,0.212105151,65dd450ccf01ad12b206d4a62d0b453e,2.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV435,n921,NA,ASV435,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Ca_Epiflobacter,Unknown,below,intermediate,others,Proteins,C_cycle,0.042159,34.058328,8,214,1667,3.00E-06,1438.127516,0.288144163,b0e372fc974af98b0a1dc508ddd62cae,0.000343682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV4352,n2294,NA,ASV4352,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_23633,above,rare,others,Denitrifiers/Filamentous/Fermenter/Sugars/Proteins,N_remove,0.030354,21.904197,4,14,6389,3.00E-06,965.0045226,0.193348933,fbbea32432c9f44eae782931bf495ed8,2.63E-05,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
ASV4354,n1641,NA,ASV4354,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,midas_s_3306,neutral,rare,others,GAOs/Fermenter/Sugars/Lipids/Proteins,P_remove,0.010961,4.610609,3,5,2154,3.00E-06,799.9380258,0.160276102,be3ad20fbbba1683a8a26f3ebcfb8491,2.72E-05,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
ASV4355,n3917,NA,ASV4355,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,midas_g_32221,midas_s_62227,above,rare,others,Unassigned,Unassigned,0.043002,33.332415,9,33,16747,3.00E-06,1179.255022,0.236276302,1269bc44aaec182d4793e8c85cd49d15,2.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV4359,n1852,NA,ASV4359,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Runella,Unknown,above,rare,others,Filamentous/Fermenter/Sugars,Foaming,0.044688,32.118984,7,23,3,3.00E-06,990.4641659,0.198450043,025f8d52bf0fe507d3355b96f306b99b,2.49E-05,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ASV436,n2073,NA,ASV436,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,midas_g_11567,midas_s_11567,below,intermediate,others,Unassigned,Unassigned,0.166105,61.008532,5,6,5102,3.00E-06,815.0996447,0.163313894,2fce86f1a9ee90cb2fb2ea74eb617e39,0.000455104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
